run_key,dataset,config_id,backbone,pretraining,channel_mode,satlas_variant,swin_arch,tier,augment,k_shot,seed,test_acc,macro_f1,weighted_f1,kappa,roc_auc_ovr,ece,frozen_acc,frozen_macro_f1,frozen_weighted_f1,frozen_kappa,frozen_roc_auc_ovr,frozen_ece,epochs_stage1,epochs_stage2,steps_stage1,steps_stage2,steps_per_epoch_s1,steps_per_epoch_s2,min_steps_stage1,min_steps_stage2,floor_engaged_s1,floor_engaged_s2,drop_last,best_val_acc_stage1,best_val_acc_stage2,best_epoch_stage1,best_epoch_stage2,train_seconds,eval_seconds,stage1_train_seconds,stage2_train_seconds,total_seconds,n_train_pool,n_train_used,n_val,n_test,split_hash_train,split_hash_val,split_hash_test,gpu_name,protocol_fp,backbone_fp,feat_cache_hit,amp_dtype,torch_version,timestamp
eurosat|swin_b_imagenet_rgb3|full|42,eurosat,swin_b_imagenet_rgb3,swin_b,imagenet,rgb3,,swin_v2_b,core,False,full,42,0.9925925925925926,0.9921556283549311,0.9925856266564289,0.9917552216929278,0.9998499520975057,0.007003511344944982,0.9681481481481482,0.9665988865354175,0.9681050211508222,0.9645455586517541,0.9990326815192745,0.02214567816919755,15,10,8865,5910,591,591,300,200,False,False,False,0.9622222222222222,0.9922222222222222,11,9,1153.6,4.68,61.45,1092.15,1163.27,18900,18900,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,88912e7391ce9f7b,False,bfloat16,2.11.0+cu128,2026-08-18T18:31:49
eurosat|swin_b_imagenet_rgb3|full|123,eurosat,swin_b_imagenet_rgb3,swin_b,imagenet,rgb3,,swin_v2_b,core,False,full,123,0.9914814814814815,0.9910065692771042,0.9914736193945739,0.9905187944670066,0.999841906632653,0.007600469390551225,0.9729629629629629,0.9718326124183833,0.9729396132796897,0.9699065591791866,0.9990980603174602,0.017208401913996103,15,10,8865,5910,591,591,300,200,False,False,False,0.9629629629629629,0.99,12,8,1108.87,4.53,20.1,1088.77,1115.67,18900,18900,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,88912e7391ce9f7b,True,bfloat16,2.11.0+cu128,2026-08-18T18:50:25
eurosat|swin_b_imagenet_rgb3|full|2024,eurosat,swin_b_imagenet_rgb3,swin_b,imagenet,rgb3,,swin_v2_b,core,False,full,2024,0.9925925925925926,0.9921580012447336,0.9925883119608475,0.9917552216929278,0.9997661416099772,0.006640750434663541,0.9722222222222222,0.970858573669978,0.9721893791946771,0.9690827894194435,0.9990915057823129,0.01783594485786228,15,10,8865,5910,591,591,300,200,False,False,False,0.9614814814814815,0.9909259259259259,11,9,1101.6,4.45,19.28,1082.32,1108.29,18900,18900,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,88912e7391ce9f7b,True,bfloat16,2.11.0+cu128,2026-08-18T19:08:54
eurosat|swin_b_imagenet_rgb3|full|7,eurosat,swin_b_imagenet_rgb3,swin_b,imagenet,rgb3,,swin_v2_b,core,False,full,7,0.99,0.9894581664954393,0.9899968200096609,0.9888697192237812,0.999890030952381,0.008938430680169005,0.9718518518518519,0.9703176741221169,0.9718250077748994,0.9686703207780509,0.9991069214285716,0.019119789556220727,15,10,8865,5910,591,591,300,200,False,False,False,0.9618518518518518,0.99,13,7,1104.39,4.52,20.08,1084.31,1111.18,18900,18900,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,88912e7391ce9f7b,True,bfloat16,2.11.0+cu128,2026-08-18T19:27:25
eurosat|swin_b_imagenet_rgb3|full|999,eurosat,swin_b_imagenet_rgb3,swin_b,imagenet,rgb3,,swin_v2_b,core,False,full,999,0.9911111111111112,0.9906771535923392,0.9910926906307796,0.9901064170878056,0.999725495521542,0.008834686213069471,0.9711111111111111,0.9698562789868681,0.9710925094100845,0.9678458555353681,0.9991058763038548,0.01867694428673492,15,10,8865,5910,591,591,300,200,False,False,False,0.9612962962962963,0.9903703703703703,13,8,1105.54,4.6,19.7,1085.84,1112.37,18900,18900,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,88912e7391ce9f7b,True,bfloat16,2.11.0+cu128,2026-08-18T19:45:58
eurosat|resnet50_scratch_ms9|full|42,eurosat,resnet50_scratch_ms9,resnet50,scratch,ms9,,,core,False,full,42,0.9785185185185186,0.9780610906539785,0.9784850566609081,0.9760899603789573,0.9994872791383219,0.010557518193015295,0.6796296296296296,0.6573026866971696,0.6611304188223077,0.6434432799248873,0.940736553628118,0.052047083317129705,15,10,8865,5910,591,591,300,200,False,False,False,0.6824074074074075,0.9727777777777777,12,9,252.92,1.2,30.34,222.58,255.18,18900,18900,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,f0a84228f765a9b5,False,bfloat16,2.11.0+cu128,2026-08-18T19:50:13
eurosat|resnet50_scratch_ms9|full|123,eurosat,resnet50_scratch_ms9,resnet50,scratch,ms9,,,core,False,full,123,0.9733333333333334,0.9720674726967182,0.9733563769502729,0.9703249147070272,0.9994140089569161,0.013241271409723539,0.6759259259259259,0.6498951567294059,0.6548510956761169,0.6393845496313708,0.9337953158730159,0.05130609494668467,15,10,8865,5910,591,591,300,200,False,False,False,0.677962962962963,0.970925925925926,13,9,251.74,1.17,30.35,221.39,253.68,18900,18900,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,7b051e0a5b8ad687,False,bfloat16,2.11.0+cu128,2026-08-18T19:54:27
eurosat|resnet50_scratch_ms9|full|2024,eurosat,resnet50_scratch_ms9,resnet50,scratch,ms9,,,core,False,full,2024,0.9729629629629629,0.972002357117514,0.9729193920608106,0.9699095454371971,0.9994146825396826,0.013688759704430946,0.7314814814814815,0.7138337089181075,0.7176338630357705,0.701195219123506,0.9539359329931972,0.08388472023937436,15,10,8865,5910,591,591,300,200,False,False,False,0.7227777777777777,0.9703703703703703,14,9,250.08,1.19,30.62,219.45,252.05,18900,18900,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,d662911b4954a020,False,bfloat16,2.11.0+cu128,2026-08-18T19:58:40
eurosat|resnet50_scratch_ms9|full|7,eurosat,resnet50_scratch_ms9,resnet50,scratch,ms9,,,core,False,full,7,0.9733333333333334,0.9724375255970802,0.9733211679177806,0.9703231026402364,0.9993956680272109,0.013381777295359904,0.7125925925925926,0.6937308342029885,0.6977910161984481,0.6800903906494538,0.9466497447845805,0.07155805859852722,15,10,8865,5910,591,591,300,200,False,False,False,0.705,0.9718518518518519,14,8,251.14,1.25,30.62,220.52,253.15,18900,18900,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,38ebd6385e2a8522,False,bfloat16,2.11.0+cu128,2026-08-18T20:02:53
eurosat|resnet50_scratch_ms9|full|999,eurosat,resnet50_scratch_ms9,resnet50,scratch,ms9,,,core,False,full,999,0.9781481481481481,0.977245710098982,0.9781454712574763,0.9756782753408553,0.9995006153061224,0.010285655260086072,0.7262962962962963,0.7095010947068116,0.7159919112900937,0.695171602514647,0.9529201536281178,0.07466902241662697,15,10,8865,5910,591,591,300,200,False,False,False,0.7261111111111112,0.9688888888888889,14,9,250.31,1.17,30.21,220.1,252.26,18900,18900,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,5840958c5d0dbe7a,False,bfloat16,2.11.0+cu128,2026-08-18T20:07:06
eurosat|swin_b_scratch_ms9|full|42,eurosat,swin_b_scratch_ms9,swin_b,scratch,ms9,,swin_v2_b,core,False,full,42,0.9633333333333334,0.9615374185697135,0.9633319619214575,0.9591920857378401,0.9988178795918368,0.02230986849025441,0.8792592592592593,0.8722859628780117,0.8766518764264046,0.8655844602075332,0.9879445887755102,0.015468955691213922,15,10,8865,5910,591,591,300,200,False,False,False,0.8679629629629629,0.9627777777777777,12,9,1135.72,4.35,60.25,1075.47,1142.79,18900,18900,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,1c220bb31401f88c,False,bfloat16,2.11.0+cu128,2026-08-18T20:26:09
eurosat|swin_b_scratch_ms9|full|123,eurosat,swin_b_scratch_ms9,swin_b,scratch,ms9,,swin_v2_b,core,False,full,123,0.96,0.958286155246241,0.9599746338115276,0.95548261516736,0.9985264573696145,0.018372660632486645,0.8725925925925926,0.8635822767226042,0.8682374625669305,0.8581399966398363,0.986458331292517,0.016108212769031537,15,10,8865,5910,591,591,300,200,False,False,False,0.8633333333333333,0.9544444444444444,13,9,1138.59,4.54,60.23,1078.36,1145.08,18900,18900,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,9239f9e0cb83fa0b,False,bfloat16,2.11.0+cu128,2026-08-18T20:45:14
eurosat|swin_b_scratch_ms9|full|2024,eurosat,swin_b_scratch_ms9,swin_b,scratch,ms9,,swin_v2_b,core,False,full,2024,0.9614814814814815,0.9594522889528487,0.9615211930135591,0.9571350064114307,0.998651327664399,0.023627749262032663,0.8803703703703704,0.8722751692188713,0.8768380126797594,0.8668112433852333,0.9887310801587301,0.01383771781568172,15,10,8865,5910,591,591,300,200,False,False,False,0.8677777777777778,0.9607407407407408,14,9,1135.06,4.54,59.83,1075.22,1141.57,18900,18900,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,f33c2df290b09e42,False,bfloat16,2.11.0+cu128,2026-08-18T21:04:16
eurosat|swin_b_scratch_ms9|full|7,eurosat,swin_b_scratch_ms9,swin_b,scratch,ms9,,swin_v2_b,core,False,full,7,0.957037037037037,0.955268227731165,0.9570329603872024,0.9521835711177777,0.9987737272108843,0.023199300567309046,0.8685185185185185,0.8595571090849254,0.8645295977230926,0.8536093653351253,0.9878969893424034,0.01617123929438767,15,10,8865,5910,591,591,300,200,False,False,False,0.8622222222222222,0.9572222222222222,13,9,1136.67,4.5,59.84,1076.83,1143.19,18900,18900,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,89badb74210fc71e,False,bfloat16,2.11.0+cu128,2026-08-18T21:23:19
eurosat|swin_b_scratch_ms9|full|999,eurosat,swin_b_scratch_ms9,swin_b,scratch,ms9,,swin_v2_b,core,False,full,999,0.9577777777777777,0.9561508216357069,0.9576846117714801,0.9530108618491859,0.9984714239229024,0.022580776578850208,0.8759259259259259,0.8676742802926645,0.8720997755682073,0.8618693829554913,0.9874251141723356,0.023790195396652922,15,10,8865,5910,591,591,300,200,False,False,False,0.8585185185185186,0.9588888888888889,13,9,1142.17,4.45,59.81,1082.36,1148.58,18900,18900,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,7e238bb62177b37a,False,bfloat16,2.11.0+cu128,2026-08-18T21:42:28
eurosat|resnet50_satlas-rgb_rgb3|5|42,eurosat,resnet50_satlas-rgb_rgb3,resnet50,satlas,rgb3,rgb,,factorial,False,5,42,0.7625925925925926,0.7548744460640282,0.7632718199938354,0.7354519191085431,0.9566179323696146,0.1839110377651674,0.7474074074074074,0.7310961803522289,0.7451073606546863,0.7186103194553748,0.9610402421768708,0.027657282440750695,150,100,300,200,2,2,300,200,True,True,False,0.7385185185185185,0.7540740740740741,9,39,41.79,1.23,12.64,29.14,47.34,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,86f6e7d57f4b9cb1,False,bfloat16,2.11.0+cu128,2026-08-19T05:36:41
eurosat|resnet50_satlas-rgb_rgb3|5|123,eurosat,resnet50_satlas-rgb_rgb3,resnet50,satlas,rgb3,rgb,,factorial,False,5,123,0.7418518518518519,0.7133140473826346,0.7249441878360783,0.7123444712787748,0.9499355378117913,0.1945250504657074,0.7433333333333333,0.7196336312571272,0.7374325809795117,0.7143162507347833,0.9501189541383221,0.18887964119513834,150,100,300,200,2,2,300,200,True,True,False,0.7287037037037037,0.7283333333333334,99,19,30.23,1.26,1.64,28.6,35.64,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,86f6e7d57f4b9cb1,True,bfloat16,2.11.0+cu128,2026-08-19T05:37:17
eurosat|resnet50_satlas-rgb_rgb3|5|2024,eurosat,resnet50_satlas-rgb_rgb3,resnet50,satlas,rgb3,rgb,,factorial,False,5,2024,0.7092592592592593,0.6943069448216928,0.7023342346826367,0.6759744081698172,0.9465495143424036,0.22943933363314029,0.7333333333333333,0.7222284966565904,0.7345076317597066,0.7033397172265925,0.9580013920634922,0.16160741240889942,150,100,300,200,2,2,300,200,True,True,False,0.72,0.7072222222222222,19,89,30.66,1.24,1.63,29.02,37.53,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,86f6e7d57f4b9cb1,True,bfloat16,2.11.0+cu128,2026-08-19T05:37:55
eurosat|resnet50_satlas-rgb_rgb3|5|7,eurosat,resnet50_satlas-rgb_rgb3,resnet50,satlas,rgb3,rgb,,factorial,False,5,7,0.7203703703703703,0.7098049714588474,0.7179256026298717,0.6887572428640136,0.9562322269841269,0.22841515930714423,0.7481481481481481,0.7306895557420598,0.7437674607355725,0.7195212306846218,0.9636982327664398,0.01810021181901298,150,100,300,200,2,2,300,200,True,True,False,0.7244444444444444,0.71,9,99,30.46,1.29,1.61,28.84,35.62,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,86f6e7d57f4b9cb1,True,bfloat16,2.11.0+cu128,2026-08-19T05:38:31
eurosat|resnet50_satlas-rgb_rgb3|5|999,eurosat,resnet50_satlas-rgb_rgb3,resnet50,satlas,rgb3,rgb,,factorial,False,5,999,0.7344444444444445,0.7171140904974183,0.7244300033761389,0.7044765866503836,0.9447303349206349,0.21461751025584008,0.7540740740740741,0.7400289547779473,0.752768648777687,0.7263569204469137,0.9606595885487529,0.16261766728427676,150,100,300,200,2,2,300,200,True,True,False,0.7396296296296296,0.7183333333333334,89,69,30.31,1.23,1.62,28.69,35.39,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,86f6e7d57f4b9cb1,True,bfloat16,2.11.0+cu128,2026-08-19T05:39:06
eurosat|swin_b_satlas-rgb_rgb3|5|42,eurosat,swin_b_satlas-rgb_rgb3,swin_b,satlas,rgb3,rgb,swin_v2_b,factorial,False,5,42,0.8529629629629629,0.8424186815127536,0.8490174091977882,0.8364847033339181,0.9817496600907031,0.10433026839185647,0.8196296296296296,0.8056287403093296,0.8131411332432326,0.7990709188429272,0.9838357094104309,0.09563080764479108,150,100,300,200,2,2,300,200,True,True,False,0.8057407407407408,0.8448148148148148,129,19,161.6,4.51,41.93,119.67,175.47,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8eb346c9c99a4bf3,False,bfloat16,2.11.0+cu128,2026-08-19T05:42:02
eurosat|swin_b_satlas-rgb_rgb3|5|123,eurosat,swin_b_satlas-rgb_rgb3,swin_b,satlas,rgb3,rgb,swin_v2_b,factorial,False,5,123,0.8537037037037037,0.8454498328940312,0.8540179932890322,0.837343195943112,0.9818367595804988,0.12479636973804903,0.7981481481481482,0.7843165575332074,0.7960153285226481,0.7754891864057674,0.9711869080498866,0.11309761727297749,150,100,300,200,2,2,300,200,True,True,False,0.7737037037037037,0.8390740740740741,129,89,121.32,4.47,1.55,119.77,134.33,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8eb346c9c99a4bf3,True,bfloat16,2.11.0+cu128,2026-08-19T05:44:17
eurosat|swin_b_satlas-rgb_rgb3|5|2024,eurosat,swin_b_satlas-rgb_rgb3,swin_b,satlas,rgb3,rgb,swin_v2_b,factorial,False,5,2024,0.7922222222222223,0.7796363687045794,0.7855875644567832,0.7688945172142841,0.9671200742630386,0.1791358685493469,0.807037037037037,0.7982723540704795,0.8071367174987037,0.7854250085802539,0.9770578608843536,0.09992403971928134,150,100,300,200,2,2,300,200,True,True,False,0.7962962962962963,0.7764814814814814,109,49,121.37,4.55,1.62,119.75,133.23,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8eb346c9c99a4bf3,True,bfloat16,2.11.0+cu128,2026-08-19T05:46:30
eurosat|swin_b_satlas-rgb_rgb3|5|7,eurosat,swin_b_satlas-rgb_rgb3,swin_b,satlas,rgb3,rgb,swin_v2_b,factorial,False,5,7,0.817037037037037,0.806829946929134,0.814884328045252,0.7963912804542956,0.9725300600340135,0.15585208797896352,0.8203703703703704,0.8051316321059693,0.8170364264046579,0.800058020582038,0.977791496031746,0.0847977156440417,150,100,300,200,2,2,300,200,True,True,False,0.7953703703703704,0.8018518518518518,99,49,120.85,4.52,1.56,119.28,133.4,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8eb346c9c99a4bf3,True,bfloat16,2.11.0+cu128,2026-08-19T05:48:44
eurosat|swin_b_satlas-rgb_rgb3|5|999,eurosat,swin_b_satlas-rgb_rgb3,swin_b,satlas,rgb3,rgb,swin_v2_b,factorial,False,5,999,0.8214814814814815,0.8099366003100961,0.8165404220065159,0.8011384039423921,0.971277414739229,0.1527952610121833,0.8277777777777777,0.8150747227579653,0.8242030420072083,0.8083381674961072,0.9792659934240364,0.08071999068613403,150,100,300,200,2,2,300,200,True,True,False,0.8157407407407408,0.8048148148148148,79,59,121.4,4.5,1.59,119.81,133.82,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8eb346c9c99a4bf3,True,bfloat16,2.11.0+cu128,2026-08-19T05:50:58
eurosat|resnet50_imagenet_ms9|5|42,eurosat,resnet50_imagenet_ms9,resnet50,imagenet,ms9,,,factorial,False,5,42,0.7685185185185185,0.749436465081408,0.7590357171500697,0.742071073748567,0.9630554739229027,0.15641979432768296,0.807037037037037,0.7987086704167281,0.8031589718585447,0.7848951006177748,0.9788017099773244,0.08426931660484385,150,100,300,200,2,2,300,200,True,True,False,0.8042592592592592,0.779074074074074,19,29,39.09,1.12,11.48,27.61,42.13,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,fb5ddb422c06b507,False,bfloat16,2.11.0+cu128,2026-08-19T05:51:40
eurosat|resnet50_imagenet_ms9|5|123,eurosat,resnet50_imagenet_ms9,resnet50,imagenet,ms9,,,factorial,False,5,123,0.7551851851851852,0.7377180228355998,0.7460137492668422,0.7272477190408511,0.9621481732426304,0.16926778065937537,0.7622222222222222,0.7587590724353985,0.7621494913292961,0.7352011121125557,0.9684441918367346,0.14351643915529605,150,100,300,200,2,2,300,200,True,True,False,0.7535185185185185,0.7516666666666667,99,29,29.03,1.14,1.59,27.44,31.0,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,fb5ddb422c06b507,True,bfloat16,2.11.0+cu128,2026-08-19T05:52:12
eurosat|resnet50_imagenet_ms9|5|2024,eurosat,resnet50_imagenet_ms9,resnet50,imagenet,ms9,,,factorial,False,5,2024,0.7525925925925926,0.7417675539875753,0.7460711814602097,0.7247588816994263,0.9655731467120182,0.15412766323045446,0.7133333333333334,0.7018637436406878,0.7069557678606887,0.6814887634027571,0.9688741225623583,0.033183241343056724,150,100,300,200,2,2,300,200,True,True,False,0.7188888888888889,0.7379629629629629,9,19,29.36,1.15,1.6,27.76,31.32,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,fb5ddb422c06b507,True,bfloat16,2.11.0+cu128,2026-08-19T05:52:43
eurosat|resnet50_imagenet_ms9|5|7,eurosat,resnet50_imagenet_ms9,resnet50,imagenet,ms9,,,factorial,False,5,7,0.7811111111111111,0.7617563956475963,0.7709430218714525,0.7561173180088341,0.9740244219954649,0.1528924752495907,0.7340740740740741,0.7254982958517788,0.729459568421662,0.7040508667343466,0.9668875085034013,0.016642679704560164,150,100,300,200,2,2,300,200,True,True,False,0.702962962962963,0.7796296296296297,9,29,29.48,1.14,1.57,27.91,31.44,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,fb5ddb422c06b507,True,bfloat16,2.11.0+cu128,2026-08-19T05:53:15
eurosat|resnet50_imagenet_ms9|5|999,eurosat,resnet50_imagenet_ms9,resnet50,imagenet,ms9,,,factorial,False,5,999,0.7855555555555556,0.7720833976282465,0.7813221208570852,0.7613974572261482,0.9737287247732425,0.149356271425883,0.7337037037037037,0.7256827133631568,0.7318906365923458,0.703726878700934,0.9683871297052153,0.022372147131849207,150,100,300,200,2,2,300,200,True,True,False,0.7331481481481481,0.7696296296296297,9,29,29.26,1.13,1.66,27.6,31.22,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,fb5ddb422c06b507,True,bfloat16,2.11.0+cu128,2026-08-19T05:53:46
eurosat|swin_b_imagenet_ms9|5|42,eurosat,swin_b_imagenet_ms9,swin_b,imagenet,ms9,,swin_v2_b,factorial,False,5,42,0.8240740740740741,0.8220134332541311,0.8227994526247094,0.8043448412637875,0.9799062053287981,0.13514030032687713,0.73,0.7174688955929788,0.7247222440898239,0.6988225573228672,0.9578412596938775,0.13617523433433637,150,100,300,200,2,2,300,200,True,True,False,0.7348148148148148,0.8244444444444444,29,89,160.22,4.38,41.6,118.63,166.82,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,c7289b27a56d8cbe,False,bfloat16,2.11.0+cu128,2026-08-19T05:56:34
eurosat|swin_b_imagenet_ms9|5|123,eurosat,swin_b_imagenet_ms9,swin_b,imagenet,ms9,,swin_v2_b,factorial,False,5,123,0.8081481481481482,0.8132315633535084,0.8102385710330878,0.7864700224430907,0.9739200181405897,0.14512770680365736,0.6940740740740741,0.6954261992595185,0.6976131565686565,0.6594178552884762,0.9474684286848072,0.18040875205287227,150,100,300,200,2,2,300,200,True,True,False,0.6646296296296297,0.8072222222222222,79,59,120.12,4.47,1.53,118.59,126.82,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,c7289b27a56d8cbe,True,bfloat16,2.11.0+cu128,2026-08-19T05:58:41
eurosat|swin_b_imagenet_ms9|5|2024,eurosat,swin_b_imagenet_ms9,swin_b,imagenet,ms9,,swin_v2_b,factorial,False,5,2024,0.8322222222222222,0.8266343324331947,0.8301807295331657,0.8133384204502098,0.9807644892857142,0.12745365842624945,0.7351851851851852,0.7244472558644157,0.7319173380628795,0.7055279294670369,0.9549486196145125,0.1888699724442429,150,100,300,200,2,2,300,200,True,True,False,0.7140740740740741,0.8207407407407408,9,79,119.48,4.31,1.55,117.94,126.01,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,c7289b27a56d8cbe,True,bfloat16,2.11.0+cu128,2026-08-19T06:00:47
eurosat|swin_b_imagenet_ms9|5|7,eurosat,swin_b_imagenet_ms9,swin_b,imagenet,ms9,,swin_v2_b,factorial,False,5,7,0.8077777777777778,0.8028643136411144,0.8016826375519518,0.7862112104476247,0.977585017403628,0.14926228208122433,0.6985185185185185,0.6901867231068991,0.6973931880928311,0.6649260956069003,0.9586726588435376,0.17380309887506346,150,100,300,200,2,2,300,200,True,True,False,0.6937037037037037,0.8094444444444444,69,89,119.91,4.51,1.54,118.36,126.65,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,c7289b27a56d8cbe,True,bfloat16,2.11.0+cu128,2026-08-19T06:02:54
eurosat|swin_b_imagenet_ms9|5|999,eurosat,swin_b_imagenet_ms9,swin_b,imagenet,ms9,,swin_v2_b,factorial,False,5,999,0.8333333333333334,0.8278644928991319,0.832790382990298,0.8147371631151603,0.9833247142857144,0.12158657888571421,0.7433333333333333,0.7285028907416192,0.7360460623418926,0.7143184316599487,0.9655799103174605,0.12958490226003858,150,100,300,200,2,2,300,200,True,True,False,0.73,0.8342592592592593,99,69,119.71,4.36,1.58,118.13,126.31,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,c7289b27a56d8cbe,True,bfloat16,2.11.0+cu128,2026-08-19T06:05:00
eurosat|resnet50_satlas-rgb_rgb3|10|42,eurosat,resnet50_satlas-rgb_rgb3,resnet50,satlas,rgb3,rgb,,factorial,False,10,42,0.837037037037037,0.8254758504858062,0.8334028446085369,0.818599644223208,0.977460216723356,0.12521211088807493,0.804074074074074,0.7873385637324338,0.7958134209348974,0.7817023032600223,0.9718535422902495,0.12210934835451617,75,50,300,200,4,4,300,200,True,True,False,0.7924074074074074,0.8305555555555556,34,49,30.1,1.22,1.61,28.5,35.12,18900,100,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,86f6e7d57f4b9cb1,True,bfloat16,2.11.0+cu128,2026-08-19T06:05:36
eurosat|resnet50_satlas-rgb_rgb3|10|123,eurosat,resnet50_satlas-rgb_rgb3,resnet50,satlas,rgb3,rgb,,factorial,False,10,123,0.8333333333333334,0.8220349930396109,0.8291306182423072,0.8144372408421342,0.9775440359977324,0.11590322316796696,0.8074074074074075,0.7900395984484613,0.8009451994374571,0.7857208265925949,0.9759055959183673,0.11081961342581992,75,50,300,200,4,4,300,200,True,True,False,0.7898148148148149,0.8205555555555556,24,49,29.8,1.25,1.58,28.22,34.75,18900,100,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,86f6e7d57f4b9cb1,True,bfloat16,2.11.0+cu128,2026-08-19T06:06:11
