dataset,config_id,k_shot,seed,stage,class_index,class_name,f1
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,7,church,0.5161290322580645
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,8,circular_farmland,0.8930232558139535
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,9,cloud,0.9238095238095239
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,10,commercial_area,0.6220095693779905
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,11,dense_residential,0.672645739910314
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,12,desert,0.88
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,13,forest,0.9282296650717703
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,14,freeway,0.6666666666666666
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,15,golf_course,0.8421052631578947
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,16,ground_track_field,0.75
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,17,harbor,0.8543689320388349
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,18,industrial_area,0.5870646766169154
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,19,intersection,0.6926829268292682
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,20,island,0.8888888888888888
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,21,lake,0.7570093457943925
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,22,meadow,0.8796296296296297
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,23,medium_residential,0.6403508771929824
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,24,mobile_home_park,0.7788461538461539
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,25,mountain,0.7757009345794392
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,26,overpass,0.7857142857142857
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,27,palace,0.35467980295566504
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,28,parking_lot,0.7922705314009661
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,29,railway,0.7136150234741784
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,30,railway_station,0.6044444444444445
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,31,rectangular_farmland,0.8292682926829268
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,32,river,0.736318407960199
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,33,roundabout,0.7040816326530612
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,34,runway,0.7906976744186046
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,35,sea_ice,0.9478672985781991
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,36,ship,0.74235807860262
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,37,snowberg,0.8518518518518519
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,38,sparse_residential,0.7735849056603774
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,39,stadium,0.7614678899082569
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,40,storage_tank,0.719626168224299
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,41,tennis_court,0.48205128205128206
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,42,terrace,0.8
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,43,thermal_power_station,0.6009389671361502
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage1,44,wetland,0.7649769585253456
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,0,airplane,0.9411764705882353
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,1,airport,0.8316831683168316
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,2,baseball_diamond,0.9716981132075472
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,3,basketball_court,0.8557692307692307
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,4,beach,0.9333333333333333
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,5,bridge,0.9292929292929293
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,6,chaparral,0.9952153110047847
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,7,church,0.7414634146341463
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,8,circular_farmland,0.9665071770334929
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,9,cloud,0.9903846153846154
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,10,commercial_area,0.8125
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,11,dense_residential,0.832579185520362
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,12,desert,0.937799043062201
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,13,forest,0.958139534883721
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,14,freeway,0.8544600938967136
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,15,golf_course,0.9223300970873787
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,16,ground_track_field,0.9468599033816425
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,17,harbor,0.9622641509433962
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,18,industrial_area,0.839622641509434
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,19,intersection,0.9029126213592233
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,20,island,0.9528301886792453
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,21,lake,0.9074074074074074
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,22,meadow,0.9326923076923077
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,23,medium_residential,0.8090909090909091
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,24,mobile_home_park,0.9365853658536586
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,25,mountain,0.9150943396226415
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,26,overpass,0.8855721393034826
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,27,palace,0.660377358490566
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,28,parking_lot,0.9371980676328503
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,29,railway,0.8372093023255814
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,30,railway_station,0.8365384615384616
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,31,rectangular_farmland,0.8857142857142857
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,32,river,0.8899082568807339
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,33,roundabout,0.9458128078817734
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,34,runway,0.9282296650717703
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,35,sea_ice,0.957345971563981
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,36,ship,0.9196428571428571
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,37,snowberg,0.9289099526066351
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,38,sparse_residential,0.8878504672897196
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,39,stadium,0.937799043062201
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,40,storage_tank,0.9444444444444444
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,41,tennis_court,0.841025641025641
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,42,terrace,0.908256880733945
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,43,thermal_power_station,0.8780487804878049
resisc45,resnet50_satlas-rgb_rgb3,full,2024,stage2,44,wetland,0.8756218905472637
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,0,airplane,0.8341708542713567
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,1,airport,0.6030150753768844
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,2,baseball_diamond,0.7070707070707071
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,3,basketball_court,0.58
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,4,beach,0.8186046511627907
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,5,bridge,0.8078817733990148
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,6,chaparral,0.9238095238095239
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,7,church,0.5470085470085471
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,8,circular_farmland,0.9065420560747663
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,9,cloud,0.9473684210526315
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,10,commercial_area,0.5953488372093023
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,11,dense_residential,0.7272727272727273
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,12,desert,0.8768472906403941
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,13,forest,0.9223300970873787
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,14,freeway,0.6666666666666666
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,15,golf_course,0.8037383177570093
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,16,ground_track_field,0.7047619047619048
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,17,harbor,0.8653846153846154
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,18,industrial_area,0.5812807881773399
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,19,intersection,0.6634615384615384
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,20,island,0.8930232558139535
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,21,lake,0.7751196172248804
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,22,meadow,0.8867924528301887
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,23,medium_residential,0.6607929515418502
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,24,mobile_home_park,0.7745098039215687
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,25,mountain,0.7685185185185185
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,26,overpass,0.7676767676767676
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,27,palace,0.3979591836734694
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,28,parking_lot,0.8159203980099502
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,29,railway,0.6952380952380952
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,30,railway_station,0.6206896551724138
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,31,rectangular_farmland,0.8113207547169812
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,32,river,0.6948356807511737
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,33,roundabout,0.6903553299492385
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,34,runway,0.7980769230769231
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,35,sea_ice,0.9295774647887324
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,36,ship,0.7767857142857143
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,37,snowberg,0.8785046728971962
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,38,sparse_residential,0.794392523364486
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,39,stadium,0.784688995215311
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,40,storage_tank,0.7441860465116279
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,41,tennis_court,0.47959183673469385
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,42,terrace,0.8317757009345794
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,43,thermal_power_station,0.6039603960396039
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage1,44,wetland,0.7627906976744186
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,0,airplane,0.9411764705882353
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,1,airport,0.8529411764705882
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,2,baseball_diamond,0.9813084112149533
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,3,basketball_court,0.8585365853658536
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,4,beach,0.9473684210526315
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,5,bridge,0.9306930693069307
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,6,chaparral,0.976303317535545
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,7,church,0.7439613526570048
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,8,circular_farmland,0.9714285714285714
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,9,cloud,0.985781990521327
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,10,commercial_area,0.8095238095238095
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,11,dense_residential,0.867579908675799
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,12,desert,0.919431279620853
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,13,forest,0.9444444444444444
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,14,freeway,0.9029126213592233
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,15,golf_course,0.9365853658536586
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,16,ground_track_field,0.9560975609756097
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,17,harbor,0.9767441860465116
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,18,industrial_area,0.892018779342723
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,19,intersection,0.8857142857142857
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,20,island,0.9722222222222222
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,21,lake,0.9032258064516129
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,22,meadow,0.9107981220657277
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,23,medium_residential,0.832579185520362
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,24,mobile_home_park,0.9615384615384616
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,25,mountain,0.8846153846153846
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,26,overpass,0.9047619047619048
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,27,palace,0.7177033492822966
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,28,parking_lot,0.9473684210526315
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,29,railway,0.8666666666666667
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,30,railway_station,0.8651162790697674
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,31,rectangular_farmland,0.8899521531100478
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,32,river,0.8703703703703703
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,33,roundabout,0.927536231884058
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,34,runway,0.9433962264150944
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,35,sea_ice,0.966183574879227
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,36,ship,0.8847926267281107
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,37,snowberg,0.9371980676328503
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,38,sparse_residential,0.9004739336492891
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,39,stadium,0.9758454106280193
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,40,storage_tank,0.9428571428571428
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,41,tennis_court,0.8846153846153846
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,42,terrace,0.9124423963133641
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,43,thermal_power_station,0.8442211055276382
resisc45,resnet50_satlas-rgb_rgb3,full,7,stage2,44,wetland,0.85
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,0,airplane,0.8177339901477833
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,1,airport,0.68
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,2,baseball_diamond,0.7076923076923077
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,3,basketball_court,0.583732057416268
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,4,beach,0.8165137614678899
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,5,bridge,0.8
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,6,chaparral,0.9519230769230769
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,7,church,0.5412844036697247
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,8,circular_farmland,0.9004739336492891
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,9,cloud,0.9473684210526315
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,10,commercial_area,0.5893719806763285
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,11,dense_residential,0.7068965517241379
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,12,desert,0.9029126213592233
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,13,forest,0.9333333333333333
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,14,freeway,0.6859903381642513
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,15,golf_course,0.8130841121495327
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,16,ground_track_field,0.7211538461538461
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,17,harbor,0.8269230769230769
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,18,industrial_area,0.5865384615384616
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,19,intersection,0.7
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,20,island,0.9238095238095239
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,21,lake,0.7488151658767772
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,22,meadow,0.8803827751196173
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,23,medium_residential,0.6728110599078341
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,24,mobile_home_park,0.7714285714285715
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,25,mountain,0.7636363636363637
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,26,overpass,0.8020304568527918
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,27,palace,0.4147465437788018
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,28,parking_lot,0.8229665071770335
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,29,railway,0.7368421052631579
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,30,railway_station,0.6410256410256411
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,31,rectangular_farmland,0.8133971291866029
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,32,river,0.6859903381642513
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,33,roundabout,0.6938775510204082
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,34,runway,0.8
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,35,sea_ice,0.9295774647887324
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,36,ship,0.7555555555555555
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,37,snowberg,0.839622641509434
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,38,sparse_residential,0.7980769230769231
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,39,stadium,0.8137254901960784
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,40,storage_tank,0.7358490566037735
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,41,tennis_court,0.5221674876847291
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,42,terrace,0.8018433179723502
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,43,thermal_power_station,0.6310679611650486
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage1,44,wetland,0.7397260273972602
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,0,airplane,0.945273631840796
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,1,airport,0.8421052631578947
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,2,baseball_diamond,0.966183574879227
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,3,basketball_court,0.8390243902439024
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,4,beach,0.9333333333333333
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,5,bridge,0.9463414634146341
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,6,chaparral,0.9714285714285714
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,7,church,0.7671232876712328
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,8,circular_farmland,0.9719626168224299
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,9,cloud,0.9811320754716981
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,10,commercial_area,0.8260869565217391
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,11,dense_residential,0.8387096774193549
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,12,desert,0.8981481481481481
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,13,forest,0.9389671361502347
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,14,freeway,0.8625592417061612
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,15,golf_course,0.9607843137254902
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,16,ground_track_field,0.9665071770334929
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,17,harbor,0.9765258215962441
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,18,industrial_area,0.77
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,19,intersection,0.8866995073891626
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,20,island,0.9619047619047619
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,21,lake,0.9032258064516129
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,22,meadow,0.9333333333333333
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,23,medium_residential,0.8504672897196262
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,24,mobile_home_park,0.8909952606635071
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,25,mountain,0.9041095890410958
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,26,overpass,0.9108910891089109
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,27,palace,0.6857142857142857
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,28,parking_lot,0.9320388349514563
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,29,railway,0.8518518518518519
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,30,railway_station,0.7818181818181819
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,31,rectangular_farmland,0.926829268292683
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,32,river,0.9142857142857143
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,33,roundabout,0.9150943396226415
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,34,runway,0.9056603773584906
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,35,sea_ice,0.9565217391304348
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,36,ship,0.91324200913242
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,37,snowberg,0.9483568075117371
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,38,sparse_residential,0.9333333333333333
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,39,stadium,0.9473684210526315
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,40,storage_tank,0.9238095238095239
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,41,tennis_court,0.8613861386138614
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,42,terrace,0.9345794392523364
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,43,thermal_power_station,0.8686868686868687
resisc45,resnet50_satlas-rgb_rgb3,full,999,stage2,44,wetland,0.8585365853658536
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,0,airplane,0.8446601941747572
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,1,airport,0.8038277511961722
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,2,baseball_diamond,0.8121827411167513
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,3,basketball_court,0.6261682242990654
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,4,beach,0.9215686274509803
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,5,bridge,0.8529411764705882
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,6,chaparral,0.9716981132075472
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,7,church,0.6572769953051644
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,8,circular_farmland,0.9473684210526315
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,9,cloud,0.9619047619047619
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,10,commercial_area,0.7926267281105991
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,11,dense_residential,0.8374384236453202
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,12,desert,0.8932038834951457
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,13,forest,0.9395348837209302
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,14,freeway,0.7586206896551724
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,15,golf_course,0.8761904761904762
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,16,ground_track_field,0.9170731707317074
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,17,harbor,0.9004739336492891
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,18,industrial_area,0.7960199004975125
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,19,intersection,0.8019323671497585
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,20,island,0.944954128440367
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,21,lake,0.9333333333333333
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,22,meadow,0.8942307692307693
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,23,medium_residential,0.7454545454545455
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,24,mobile_home_park,0.9186602870813397
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,25,mountain,0.8679245283018868
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,26,overpass,0.8585365853658536
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,27,palace,0.6095238095238096
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,28,parking_lot,0.8348623853211009
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,29,railway,0.7881773399014779
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,30,railway_station,0.751131221719457
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,31,rectangular_farmland,0.8651162790697674
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,32,river,0.8450704225352113
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,33,roundabout,0.8269230769230769
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,34,runway,0.883495145631068
